[System: 192.168.1.170] INFO | 09-25-2025 15:26:32.208 | Contracts::Entering GetPostingDetails
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.376 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.408 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.408 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.408 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.408 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.408 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.423 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.423 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.423 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.439 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.439 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.439 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.439 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.439 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.455 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.455 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.470 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.470 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.470 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.486 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.486 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.501 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.501 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.501 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.517 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.517 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.533 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.533 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.533 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.548 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.548 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.564 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.564 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.564 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.595 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.595 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.611 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.611 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.611 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.626 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.626 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.642 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.642 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.642 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.658 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.658 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.658 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.658 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.658 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.673 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.673 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.689 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.689 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.689 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.705 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.705 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.705 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.705 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.705 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.720 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.720 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.720 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.720 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.720 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.767 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.767 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.767 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.783 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.783 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.783 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.783 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.798 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.798 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.798 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.814 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.814 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.845 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.845 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.845 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.861 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.861 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.861 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.861 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.861 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.876 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.876 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.892 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.892 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.892 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.908 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.908 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.908 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.908 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.908 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.923 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.923 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.939 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.939 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.939 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.939 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.939 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.954 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.954 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.954 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.954 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:49.970 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.986 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.986 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:49.986 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.001 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.001 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.017 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.017 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.017 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.033 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.033 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.048 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.048 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.048 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.064 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.064 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.079 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.079 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.079 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.079 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.079 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.111 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.111 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.111 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.126 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.126 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.142 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.142 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.142 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.173 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.204 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.220 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.220 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.220 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.236 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.236 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.267 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.267 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.267 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.283 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.283 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.298 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.298 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.298 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.314 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.314 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.329 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.329 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.329 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.361 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.361 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.361 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.361 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.361 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.376 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.376 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.392 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.392 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.392 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.407 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.407 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.454 | Common:: IsBase64 Checking START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.454 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.454 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.73] INFO | 09-25-2025 16:49:50.486 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:50.486 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 16:49:52.735 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 16:49:52.735 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 16:49:52.735 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 16:49:52.766 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:53.438 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:53.438 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:53.610 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 09-25-2025 16:49:55.297 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 09-25-2025 16:49:55.297 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 09-25-2025 16:49:55.297 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 09-25-2025 16:49:55.329 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.77] INFO | 09-25-2025 16:49:55.797 | Common:: DecodeBase64 START
[System: 192.168.1.77] INFO | 09-25-2025 16:49:55.797 | Common:: deCodeLevel1 START
[System: 192.168.1.77] INFO | 09-25-2025 16:49:55.797 | Common:: DecodeBase64 START
[System: 192.168.1.77] ERROR | 09-25-2025 16:49:55.828 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:58.890 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.73] ERROR | 09-25-2025 16:49:59.031 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 16:50:00.374 | Common:: DecodeBase64 START
